route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
Local Weekend,659:20260130,659:20260130,San Francisco,659,0,,,1,1
Local Weekday,152:20260130,152:20260130,San Jose Diridon,152,1,,,1,1
Express,503:20260130,503:20260130,San Francisco,503,0,,,1,1
Express,527:20260130,527:20260130,San Francisco,527,0,,,1,1
South County,822:20260130,822:20260130,Gilroy,822,1,,,1,1
Local Weekday,M144:20260130,M144:20260130,San Jose Diridon,M144,1,,,1,1
Local Weekend,626:20260130,626:20260130,San Jose Diridon,626,1,,,1,1
Local Weekend,642:20260130,642:20260130,San Jose Diridon,642,1,,,1,1
Local Weekday,M140:20260130,M140:20260130,San Jose Diridon,M140,1,,,1,1
Local Weekday,M176:20260130,M176:20260130,San Jose Diridon,M176,1,,,1,1
Express,519:20260130,519:20260130,San Francisco,519,0,,,1,1
Local Weekday,125:20260130,125:20260130,San Francisco,125,0,,,1,1
Local Weekday,135:20260130,135:20260130,San Francisco,135,0,,,1,1
Local Weekday,165:20260130,165:20260130,San Francisco,165,0,,,1,1
Local Weekend,640:20260130,640:20260130,San Jose Diridon,640,1,,,1,1
Local Weekday,M132:20260130,M132:20260130,San Jose Diridon,M132,1,,,1,1
Local Weekday,M143:20260130,M143:20260130,San Francisco,M143,0,,,1,1
Local Weekday,147:20260130,147:20260130,San Francisco,147,0,,,1,1
Local Weekday,104:20260130,104:20260130,San Jose Diridon,104,1,,,1,1
Local Weekend,615:20260130,615:20260130,San Francisco,615,0,,,1,1
Local Weekend,639:20260130,639:20260130,San Francisco,639,0,,,1,1
Local Weekend,618:20260130,618:20260130,San Jose Diridon,618,1,,,1,1
South County,809:20260130,809:20260130,San Jose Diridon,809,0,,,1,1
Local Weekday,M154:20260130,M154:20260130,San Jose Diridon,M154,1,,,1,1
Local Weekday,M131:20260130,M131:20260130,San Francisco,M131,0,,,1,1
Local Weekend,649:20260130,649:20260130,San Francisco,649,0,,,1,1
Express,522:20260130,522:20260130,San Jose Diridon,522,1,,,1,1
Local Weekday,114:20260130,114:20260130,San Jose Diridon,114,1,,,1,1
Local Weekday,117:20260130,117:20260130,San Francisco,117,0,,,1,1
Local Weekday,123:20260130,123:20260130,San Francisco,123,0,,,1,1
Local Weekday,M155:20260130,M155:20260130,San Francisco,M155,0,,,1,1
Local Weekend,637:20260130,637:20260130,San Francisco,637,0,,,1,1
Local Weekday,107:20260130,107:20260130,San Francisco,107,0,,,1,1
Local Weekday,171:20260130,171:20260130,San Francisco,171,0,,,1,1
Local Weekday,M159:20260130,M159:20260130,San Francisco,M159,0,,,1,1
Local Weekend,663:20260130,663:20260130,San Francisco,663,0,,,1,1
Local Weekend,664:20260130,664:20260130,San Jose Diridon,664,1,,,1,1
Local Weekday,M109:20260130,M109:20260130,San Francisco,M109,0,,,1,1
Local Weekday,148:20260130,148:20260130,San Jose Diridon,148,1,,,1,1
Local Weekday,101:20260130,101:20260130,San Francisco,101,0,,,1,1
Local Weekend,606:20260130,606:20260130,San Jose Diridon,606,1,,,1,1
Local Weekday,M102:20260130,M102:20260130,San Jose Diridon,M102,1,,,1,1
Local Weekday,M145:20260130,M145:20260130,San Francisco,M145,0,,,1,1
South County,820:20260130,820:20260130,Gilroy,820,1,,,1,1
Limited,421:20260130,421:20260130,San Francisco,421,0,,,1,1
Local Weekday,M173:20260130,M173:20260130,San Francisco,M173,0,,,1,1
Local Weekday,137:20260130,137:20260130,San Francisco,137,0,,,1,1
Limited,413:20260130,413:20260130,San Francisco,413,0,,,1,1
Local Weekday,M138:20260130,M138:20260130,San Jose Diridon,M138,1,,,1,1
Local Weekday,121:20260130,121:20260130,San Francisco,121,0,,,1,1
Local Weekend,627:20260130,627:20260130,San Francisco,627,0,,,1,1
Local Weekend,610:20260130,610:20260130,San Jose Diridon,610,1,,,1,1
Local Weekend,614:20260130,614:20260130,San Jose Diridon,614,1,,,1,1
South County,814:20260130,814:20260130,Gilroy,814,1,,,1,1
Local Weekday,M113:20260130,M113:20260130,San Francisco,M113,0,,,1,1
Local Weekday,M133:20260130,M133:20260130,San Francisco,M133,0,,,1,1
Local Weekend,613:20260130,613:20260130,San Francisco,613,0,,,1,1
Local Weekday,M108:20260130,M108:20260130,San Jose Diridon,M108,1,,,1,1
Local Weekday,102:20260130,102:20260130,San Jose Diridon,102,1,,,1,1
Limited,429:20260130,429:20260130,San Francisco,429,0,,,1,1
Local Weekday,M128:20260130,M128:20260130,San Jose Diridon,M128,1,,,1,1
Local Weekday,158:20260130,158:20260130,San Jose Diridon,158,1,,,1,1
Local Weekday,111:20260130,111:20260130,San Francisco,111,0,,,1,1
Local Weekday,157:20260130,157:20260130,San Francisco,157,0,,,1,1
Local Weekend,647:20260130,647:20260130,San Francisco,647,0,,,1,1
Local Weekend,646:20260130,646:20260130,San Jose Diridon,646,1,,,1,1
Express,510:20260130,510:20260130,San Jose Diridon,510,1,,,1,1
Express,507:20260130,507:20260130,San Francisco,507,0,,,1,1
Limited,404:20260130,404:20260130,San Jose Diridon,404,1,,,1,1
South County,816:20260130,816:20260130,Gilroy,816,1,,,1,1
Local Weekday,M116:20260130,M116:20260130,San Jose Diridon,M116,1,,,1,1
Local Weekday,156:20260130,156:20260130,San Jose Diridon,156,1,,,1,1
South County,819:20260130,819:20260130,San Jose Diridon,819,0,,,1,1
Local Weekday,M137:20260130,M137:20260130,San Francisco,M137,0,,,1,1
Local Weekday,M165:20260130,M165:20260130,San Francisco,M165,0,,,1,1
Limited,416:20260130,416:20260130,San Jose Diridon,416,1,,,1,1
South County,825:20260130,825:20260130,San Jose Diridon,825,0,,,1,1
Local Weekday,M127:20260130,M127:20260130,San Francisco,M127,0,,,1,1
Local Weekday,139:20260130,139:20260130,San Francisco,139,0,,,1,1
Local Weekday,M163:20260130,M163:20260130,San Francisco,M163,0,,,1,1
South County,807:20260130,807:20260130,San Jose Diridon,807,0,,,1,1
Local Weekend,665:20260130,665:20260130,San Francisco,665,0,,,1,1
Express,506:20260130,506:20260130,San Jose Diridon,506,1,,,1,1
Local Weekday,174:20260130,174:20260130,San Jose Diridon,174,1,,,1,1
Local Weekday,M115:20260130,M115:20260130,San Francisco,M115,0,,,1,1
Local Weekday,145:20260130,145:20260130,San Francisco,145,0,,,1,1
Local Weekday,159:20260130,159:20260130,San Francisco,159,0,,,1,1
Local Weekend,635:20260130,635:20260130,San Francisco,635,0,,,1,1
Local Weekday,110:20260130,110:20260130,San Jose Diridon,110,1,,,1,1
Local Weekday,M103:20260130,M103:20260130,San Francisco,M103,0,,,1,1
Local Weekend,652:20260130,652:20260130,San Jose Diridon,652,1,,,1,1
Local Weekday,133:20260130,133:20260130,San Francisco,133,0,,,1,1
Local Weekday,M161:20260130,M161:20260130,San Francisco,M161,0,,,1,1
Local Weekend,619:20260130,619:20260130,San Francisco,619,0,,,1,1
Local Weekend,645:20260130,645:20260130,San Francisco,645,0,,,1,1
South County,811:20260130,811:20260130,San Jose Diridon,811,0,,,1,1
Local Weekend,602:20260130,602:20260130,San Jose Diridon,602,1,,,1,1
Limited,409:20260130,409:20260130,San Francisco,409,0,,,1,1
Local Weekday,140:20260130,140:20260130,San Jose Diridon,140,1,,,1,1
Local Weekday,119:20260130,119:20260130,San Francisco,119,0,,,1,1
Local Weekday,M169:20260130,M169:20260130,San Francisco,M169,0,,,1,1
Local Weekend,603:20260130,603:20260130,San Francisco,603,0,,,1,1
Local Weekend,653:20260130,653:20260130,San Francisco,653,0,,,1,1
Local Weekday,108:20260130,108:20260130,San Jose Diridon,108,1,,,1,1
Local Weekday,122:20260130,122:20260130,San Jose Diridon,122,1,,,1,1
Local Weekday,132:20260130,132:20260130,San Jose Diridon,132,1,,,1,1
Local Weekday,M162:20260130,M162:20260130,San Jose Diridon,M162,1,,,1,1
Local Weekend,643:20260130,643:20260130,San Francisco,643,0,,,1,1
Local Weekday,153:20260130,153:20260130,San Francisco,153,0,,,1,1
Local Weekend,624:20260130,624:20260130,San Jose Diridon,624,1,,,1,1
Local Weekday,126:20260130,126:20260130,San Jose Diridon,126,1,,,1,1
Local Weekday,M152:20260130,M152:20260130,San Jose Diridon,M152,1,,,1,1
Local Weekday,M160:20260130,M160:20260130,San Jose Diridon,M160,1,,,1,1
Local Weekday,131:20260130,131:20260130,San Francisco,131,0,,,1,1
Local Weekend,622:20260130,622:20260130,San Jose Diridon,622,1,,,1,1
Local Weekday,163:20260130,163:20260130,San Francisco,163,0,,,1,1
Local Weekday,160:20260130,160:20260130,San Jose Diridon,160,1,,,1,1
Local Weekday,M139:20260130,M139:20260130,San Francisco,M139,0,,,1,1
Local Weekday,M130:20260130,M130:20260130,San Jose Diridon,M130,1,,,1,1
Local Weekday,170:20260130,170:20260130,San Jose Diridon,170,1,,,1,1
Local Weekday,127:20260130,127:20260130,San Francisco,127,0,,,1,1
Local Weekday,M149:20260130,M149:20260130,San Francisco,M149,0,,,1,1
Limited,401:20260130,401:20260130,San Francisco,401,0,,,1,1
Local Weekday,M110:20260130,M110:20260130,San Jose Diridon,M110,1,,,1,1
Local Weekday,M170:20260130,M170:20260130,San Jose Diridon,M170,1,,,1,1
Local Weekend,644:20260130,644:20260130,San Jose Diridon,644,1,,,1,1
Express,523:20260130,523:20260130,San Francisco,523,0,,,1,1
Local Weekday,176:20260130,176:20260130,San Jose Diridon,176,1,,,1,1
Local Weekend,607:20260130,607:20260130,San Francisco,607,0,,,1,1
Local Weekend,633:20260130,633:20260130,San Francisco,633,0,,,1,1
Local Weekend,655:20260130,655:20260130,San Francisco,655,0,,,1,1
Local Weekend,662:20260130,662:20260130,San Jose Diridon,662,1,,,1,1
Express,511:20260130,511:20260130,San Francisco,511,0,,,1,1
