trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
619,12:16:00,12:16:00,70091,15,,0,0,47045.09675295,1
619,12:18:00,12:18:00,70081,16,,0,0,49369.51360712,1
619,12:21:00,12:21:00,70071,17,,0,0,51142.56714644,1
619,12:24:00,12:24:00,70061,18,,0,0,53688.63737535,1
619,12:27:00,12:27:00,70051,19,,0,0,57764.00488367,1
619,12:30:00,12:30:00,70041,20,,0,0,60809.71132702,1
619,12:35:00,12:35:00,70031,21,,0,0,67484.89569607,1
619,12:40:00,12:40:00,70021,22,,0,0,72903.35937218,1
619,12:45:00,12:45:00,70011,23,,0,0,75426.50517223,1
623,12:26:00,12:26:00,70261,1,,0,0,0.00000000,1
623,12:33:00,12:33:00,70241,2,,0,0,4150.37131801,1
623,12:38:00,12:38:00,70231,3,,0,0,10038.07854395,1
623,12:42:00,12:42:00,70221,4,,0,0,13225.91872314,1
623,12:46:00,12:46:00,70211,5,,0,0,17536.73224401,1
623,12:49:00,12:49:00,70201,6,,0,0,20644.22301489,1
623,12:52:00,12:52:00,70191,7,,0,0,24584.77833212,1
623,12:55:00,12:55:00,70171,8,,0,0,27132.72465157,1
623,12:57:00,12:57:00,70161,9,,0,0,29152.71778695,1
623,13:02:00,13:02:00,70141,10,,0,0,34751.97524425,1
623,13:05:00,13:05:00,70131,11,,0,0,38244.36100674,1
623,13:08:00,13:08:00,70121,12,,0,0,40227.75365720,1
623,13:11:00,13:11:00,70111,13,,0,0,43559.85823991,1
623,13:13:00,13:13:00,70101,14,,0,0,44907.36765518,1
623,13:16:00,13:16:00,70091,15,,0,0,47045.09675295,1
623,13:18:00,13:18:00,70081,16,,0,0,49369.51360712,1
623,13:21:00,13:21:00,70071,17,,0,0,51142.56714644,1
623,13:24:00,13:24:00,70061,18,,0,0,53688.63737535,1
623,13:27:00,13:27:00,70051,19,,0,0,57764.00488367,1
623,13:30:00,13:30:00,70041,20,,0,0,60809.71132702,1
623,13:35:00,13:35:00,70031,21,,0,0,67484.89569607,1
623,13:40:00,13:40:00,70021,22,,0,0,72903.35937218,1
623,13:45:00,13:45:00,70011,23,,0,0,75426.50517223,1
627,13:26:00,13:26:00,70261,1,,0,0,0.00000000,1
627,13:33:00,13:33:00,70241,2,,0,0,4150.37131801,1
627,13:38:00,13:38:00,70231,3,,0,0,10038.07854395,1
627,13:42:00,13:42:00,70221,4,,0,0,13225.91872314,1
627,13:46:00,13:46:00,70211,5,,0,0,17536.73224401,1
627,13:49:00,13:49:00,70201,6,,0,0,20644.22301489,1
627,13:52:00,13:52:00,70191,7,,0,0,24584.77833212,1
627,13:55:00,13:55:00,70171,8,,0,0,27132.72465157,1
627,13:57:00,13:57:00,70161,9,,0,0,29152.71778695,1
627,14:02:00,14:02:00,70141,10,,0,0,34751.97524425,1
627,14:05:00,14:05:00,70131,11,,0,0,38244.36100674,1
627,14:08:00,14:08:00,70121,12,,0,0,40227.75365720,1
627,14:11:00,14:11:00,70111,13,,0,0,43559.85823991,1
627,14:13:00,14:13:00,70101,14,,0,0,44907.36765518,1
627,14:16:00,14:16:00,70091,15,,0,0,47045.09675295,1
627,14:18:00,14:18:00,70081,16,,0,0,49369.51360712,1
627,14:21:00,14:21:00,70071,17,,0,0,51142.56714644,1
627,14:24:00,14:24:00,70061,18,,0,0,53688.63737535,1
627,14:27:00,14:27:00,70051,19,,0,0,57764.00488367,1
627,14:30:00,14:30:00,70041,20,,0,0,60809.71132702,1
627,14:35:00,14:35:00,70031,21,,0,0,67484.89569607,1
627,14:40:00,14:40:00,70021,22,,0,0,72903.35937218,1
627,14:45:00,14:45:00,70011,23,,0,0,75426.50517223,1
631,14:26:00,14:26:00,70261,1,,0,0,0.00000000,1
631,14:33:00,14:33:00,70241,2,,0,0,4150.37131801,1
631,14:38:00,14:38:00,70231,3,,0,0,10038.07854395,1
631,14:42:00,14:42:00,70221,4,,0,0,13225.91872314,1
631,14:46:00,14:46:00,70211,5,,0,0,17536.73224401,1
631,14:49:00,14:49:00,70201,6,,0,0,20644.22301489,1
631,14:52:00,14:52:00,70191,7,,0,0,24584.77833212,1
631,14:55:00,14:55:00,70171,8,,0,0,27132.72465157,1
631,14:57:00,14:57:00,70161,9,,0,0,29152.71778695,1
631,15:02:00,15:02:00,70141,10,,0,0,34751.97524425,1
631,15:05:00,15:05:00,70131,11,,0,0,38244.36100674,1
631,15:08:00,15:08:00,70121,12,,0,0,40227.75365720,1
631,15:11:00,15:11:00,70111,13,,0,0,43559.85823991,1
631,15:13:00,15:13:00,70101,14,,0,0,44907.36765518,1
631,15:16:00,15:16:00,70091,15,,0,0,47045.09675295,1
631,15:18:00,15:18:00,70081,16,,0,0,49369.51360712,1
631,15:21:00,15:21:00,70071,17,,0,0,51142.56714644,1
631,15:24:00,15:24:00,70061,18,,0,0,53688.63737535,1
631,15:27:00,15:27:00,70051,19,,0,0,57764.00488367,1
631,15:30:00,15:30:00,70041,20,,0,0,60809.71132702,1
631,15:35:00,15:35:00,70031,21,,0,0,67484.89569607,1
631,15:40:00,15:40:00,70021,22,,0,0,72903.35937218,1
631,15:45:00,15:45:00,70011,23,,0,0,75426.50517223,1
635,15:26:00,15:26:00,70261,1,,0,0,0.00000000,1
635,15:33:00,15:33:00,70241,2,,0,0,4150.37131801,1
635,15:38:00,15:38:00,70231,3,,0,0,10038.07854395,1
635,15:42:00,15:42:00,70221,4,,0,0,13225.91872314,1
635,15:46:00,15:46:00,70211,5,,0,0,17536.73224401,1
635,15:49:00,15:49:00,70201,6,,0,0,20644.22301489,1
635,15:52:00,15:52:00,70191,7,,0,0,24584.77833212,1
635,15:55:00,15:55:00,70171,8,,0,0,27132.72465157,1
635,15:57:00,15:57:00,70161,9,,0,0,29152.71778695,1
635,16:02:00,16:02:00,70141,10,,0,0,34751.97524425,1
635,16:05:00,16:05:00,70131,11,,0,0,38244.36100674,1
635,16:08:00,16:08:00,70121,12,,0,0,40227.75365720,1
635,16:11:00,16:11:00,70111,13,,0,0,43559.85823991,1
635,16:13:00,16:13:00,70101,14,,0,0,44907.36765518,1
635,16:16:00,16:16:00,70091,15,,0,0,47045.09675295,1
635,16:18:00,16:18:00,70081,16,,0,0,49369.51360712,1
635,16:21:00,16:21:00,70071,17,,0,0,51142.56714644,1
635,16:24:00,16:24:00,70061,18,,0,0,53688.63737535,1
635,16:27:00,16:27:00,70051,19,,0,0,57764.00488367,1
635,16:30:00,16:30:00,70041,20,,0,0,60809.71132702,1
635,16:35:00,16:35:00,70031,21,,0,0,67484.89569607,1
635,16:40:00,16:40:00,70021,22,,0,0,72903.35937218,1
635,16:45:00,16:45:00,70011,23,,0,0,75426.50517223,1
639,16:26:00,16:26:00,70261,1,,0,0,0.00000000,1
639,16:33:00,16:33:00,70241,2,,0,0,4150.37131801,1
639,16:38:00,16:38:00,70231,3,,0,0,10038.07854395,1
639,16:42:00,16:42:00,70221,4,,0,0,13225.91872314,1
639,16:46:00,16:46:00,70211,5,,0,0,17536.73224401,1
639,16:49:00,16:49:00,70201,6,,0,0,20644.22301489,1
639,16:52:00,16:52:00,70191,7,,0,0,24584.77833212,1
639,16:55:00,16:55:00,70171,8,,0,0,27132.72465157,1
639,16:57:00,16:57:00,70161,9,,0,0,29152.71778695,1
639,17:02:00,17:02:00,70141,10,,0,0,34751.97524425,1
639,17:05:00,17:05:00,70131,11,,0,0,38244.36100674,1
639,17:08:00,17:08:00,70121,12,,0,0,40227.75365720,1
639,17:11:00,17:11:00,70111,13,,0,0,43559.85823991,1
639,17:13:00,17:13:00,70101,14,,0,0,44907.36765518,1
639,17:16:00,17:16:00,70091,15,,0,0,47045.09675295,1
639,17:18:00,17:18:00,70081,16,,0,0,49369.51360712,1
639,17:21:00,17:21:00,70071,17,,0,0,51142.56714644,1
639,17:24:00,17:24:00,70061,18,,0,0,53688.63737535,1
639,17:27:00,17:27:00,70051,19,,0,0,57764.00488367,1
639,17:30:00,17:30:00,70041,20,,0,0,60809.71132702,1
639,17:35:00,17:35:00,70031,21,,0,0,67484.89569607,1
639,17:40:00,17:40:00,70021,22,,0,0,72903.35937218,1
639,17:45:00,17:45:00,70011,23,,0,0,75426.50517223,1
643,17:26:00,17:26:00,70261,1,,0,0,0.00000000,1
643,17:33:00,17:33:00,70241,2,,0,0,4150.37131801,1
643,17:38:00,17:38:00,70231,3,,0,0,10038.07854395,1
643,17:42:00,17:42:00,70221,4,,0,0,13225.91872314,1
643,17:46:00,17:46:00,70211,5,,0,0,17536.73224401,1
643,17:49:00,17:49:00,70201,6,,0,0,20644.22301489,1
643,17:52:00,17:52:00,70191,7,,0,0,24584.77833212,1
643,17:55:00,17:55:00,70171,8,,0,0,27132.72465157,1
643,17:57:00,17:57:00,70161,9,,0,0,29152.71778695,1
643,18:02:00,18:02:00,70141,10,,0,0,34751.97524425,1
643,18:05:00,18:05:00,70131,11,,0,0,38244.36100674,1
643,18:08:00,18:08:00,70121,12,,0,0,40227.75365720,1
643,18:11:00,18:11:00,70111,13,,0,0,43559.85823991,1
643,18:13:00,18:13:00,70101,14,,0,0,44907.36765518,1
643,18:16:00,18:16:00,70091,15,,0,0,47045.09675295,1
643,18:18:00,18:18:00,70081,16,,0,0,49369.51360712,1
643,18:21:00,18:21:00,70071,17,,0,0,51142.56714644,1
643,18:24:00,18:24:00,70061,18,,0,0,53688.63737535,1
643,18:27:00,18:27:00,70051,19,,0,0,57764.00488367,1
643,18:30:00,18:30:00,70041,20,,0,0,60809.71132702,1
643,18:35:00,18:35:00,70031,21,,0,0,67484.89569607,1
643,18:40:00,18:40:00,70021,22,,0,0,72903.35937218,1
643,18:45:00,18:45:00,70011,23,,0,0,75426.50517223,1
647,18:26:00,18:26:00,70261,1,,0,0,0.00000000,1
647,18:33:00,18:33:00,70241,2,,0,0,4150.37131801,1
647,18:38:00,18:38:00,70231,3,,0,0,10038.07854395,1
647,18:42:00,18:42:00,70221,4,,0,0,13225.91872314,1
647,18:46:00,18:46:00,70211,5,,0,0,17536.73224401,1
647,18:49:00,18:49:00,70201,6,,0,0,20644.22301489,1
647,18:52:00,18:52:00,70191,7,,0,0,24584.77833212,1
647,18:55:00,18:55:00,70171,8,,0,0,27132.72465157,1
647,18:57:00,18:57:00,70161,9,,0,0,29152.71778695,1
647,19:02:00,19:02:00,70141,10,,0,0,34751.97524425,1
647,19:05:00,19:05:00,70131,11,,0,0,38244.36100674,1
647,19:08:00,19:08:00,70121,12,,0,0,40227.75365720,1
647,19:11:00,19:11:00,70111,13,,0,0,43559.85823991,1
647,19:13:00,19:13:00,70101,14,,0,0,44907.36765518,1
647,19:16:00,19:16:00,70091,15,,0,0,47045.09675295,1
647,19:18:00,19:18:00,70081,16,,0,0,49369.51360712,1
647,19:21:00,19:21:00,70071,17,,0,0,51142.56714644,1
647,19:24:00,19:24:00,70061,18,,0,0,53688.63737535,1
647,19:27:00,19:27:00,70051,19,,0,0,57764.00488367,1
647,19:30:00,19:30:00,70041,20,,0,0,60809.71132702,1
647,19:35:00,19:35:00,70031,21,,0,0,67484.89569607,1
647,19:40:00,19:40:00,70021,22,,0,0,72903.35937218,1
647,19:45:00,19:45:00,70011,23,,0,0,75426.50517223,1
651,19:26:00,19:26:00,70261,1,,0,0,0.00000000,1
651,19:33:00,19:33:00,70241,2,,0,0,4150.37131801,1
651,19:38:00,19:38:00,70231,3,,0,0,10038.07854395,1
651,19:42:00,19:42:00,70221,4,,0,0,13225.91872314,1
651,19:46:00,19:46:00,70211,5,,0,0,17536.73224401,1
651,19:49:00,19:49:00,70201,6,,0,0,20644.22301489,1
651,19:52:00,19:52:00,70191,7,,0,0,24584.77833212,1
651,19:55:00,19:55:00,70171,8,,0,0,27132.72465157,1
651,19:57:00,19:57:00,70161,9,,0,0,29152.71778695,1
651,20:02:00,20:02:00,70141,10,,0,0,34751.97524425,1
651,20:05:00,20:05:00,70131,11,,0,0,38244.36100674,1
651,20:08:00,20:08:00,70121,12,,0,0,40227.75365720,1
651,20:11:00,20:11:00,70111,13,,0,0,43559.85823991,1
651,20:13:00,20:13:00,70101,14,,0,0,44907.36765518,1
651,20:16:00,20:16:00,70091,15,,0,0,47045.09675295,1
651,20:18:00,20:18:00,70081,16,,0,0,49369.51360712,1
651,20:21:00,20:21:00,70071,17,,0,0,51142.56714644,1
651,20:24:00,20:24:00,70061,18,,0,0,53688.63737535,1
651,20:27:00,20:27:00,70051,19,,0,0,57764.00488367,1
651,20:30:00,20:30:00,70041,20,,0,0,60809.71132702,1
651,20:35:00,20:35:00,70031,21,,0,0,67484.89569607,1
651,20:40:00,20:40:00,70021,22,,0,0,72903.35937218,1
651,20:45:00,20:45:00,70011,23,,0,0,75426.50517223,1
655,20:26:00,20:26:00,70261,1,,0,0,0.00000000,1
655,20:33:00,20:33:00,70241,2,,0,0,4150.37131801,1
655,20:38:00,20:38:00,70231,3,,0,0,10038.07854395,1
655,20:42:00,20:42:00,70221,4,,0,0,13225.91872314,1
655,20:46:00,20:46:00,70211,5,,0,0,17536.73224401,1
655,20:49:00,20:49:00,70201,6,,0,0,20644.22301489,1
655,20:52:00,20:52:00,70191,7,,0,0,24584.77833212,1
655,20:55:00,20:55:00,70171,8,,0,0,27132.72465157,1
655,20:57:00,20:57:00,70161,9,,0,0,29152.71778695,1
655,21:02:00,21:02:00,70141,10,,0,0,34751.97524425,1
655,21:05:00,21:05:00,70131,11,,0,0,38244.36100674,1
655,21:08:00,21:08:00,70121,12,,0,0,40227.75365720,1
655,21:11:00,21:11:00,70111,13,,0,0,43559.85823991,1
655,21:13:00,21:13:00,70101,14,,0,0,44907.36765518,1
655,21:16:00,21:16:00,70091,15,,0,0,47045.09675295,1
655,21:18:00,21:18:00,70081,16,,0,0,49369.51360712,1
655,21:21:00,21:21:00,70071,17,,0,0,51142.56714644,1
655,21:24:00,21:24:00,70061,18,,0,0,53688.63737535,1
655,21:27:00,21:27:00,70051,19,,0,0,57764.00488367,1
655,21:30:00,21:30:00,70041,20,,0,0,60809.71132702,1
655,21:35:00,21:35:00,70031,21,,0,0,67484.89569607,1
655,21:40:00,21:40:00,70021,22,,0,0,72903.35937218,1
655,21:45:00,21:45:00,70011,23,,0,0,75426.50517223,1
659,21:26:00,21:26:00,70261,1,,0,0,0.00000000,1
659,21:33:00,21:33:00,70241,2,,0,0,4150.37131801,1
659,21:38:00,21:38:00,70231,3,,0,0,10038.07854395,1
659,21:42:00,21:42:00,70221,4,,0,0,13225.91872314,1
659,21:46:00,21:46:00,70211,5,,0,0,17536.73224401,1
659,21:49:00,21:49:00,70201,6,,0,0,20644.22301489,1
659,21:52:00,21:52:00,70191,7,,0,0,24584.77833212,1
659,21:55:00,21:55:00,70171,8,,0,0,27132.72465157,1
659,21:57:00,21:57:00,70161,9,,0,0,29152.71778695,1
659,22:02:00,22:02:00,70141,10,,0,0,34751.97524425,1
659,22:05:00,22:05:00,70131,11,,0,0,38244.36100674,1
659,22:08:00,22:08:00,70121,12,,0,0,40227.75365720,1
659,22:11:00,22:11:00,70111,13,,0,0,43559.85823991,1
659,22:13:00,22:13:00,70101,14,,0,0,44907.36765518,1
659,22:16:00,22:16:00,70091,15,,0,0,47045.09675295,1
659,22:18:00,22:18:00,70081,16,,0,0,49369.51360712,1
659,22:21:00,22:21:00,70071,17,,0,0,51142.56714644,1
659,22:24:00,22:24:00,70061,18,,0,0,53688.63737535,1
659,22:27:00,22:27:00,70051,19,,0,0,57764.00488367,1
659,22:30:00,22:30:00,70041,20,,0,0,60809.71132702,1
659,22:35:00,22:35:00,70031,21,,0,0,67484.89569607,1
659,22:40:00,22:40:00,70021,22,,0,0,72903.35937218,1
659,22:45:00,22:45:00,70011,23,,0,0,75426.50517223,1
663,22:30:00,22:30:00,70261,1,,0,0,0.00000000,1
663,22:37:00,22:37:00,70241,2,,0,0,4150.37131801,1
663,22:42:00,22:42:00,70231,3,,0,0,10038.07854395,1
663,22:46:00,22:46:00,70221,4,,0,0,13225.91872314,1
663,22:50:00,22:50:00,70211,5,,0,0,17536.73224401,1
663,22:53:00,22:53:00,70201,6,,0,0,20644.22301489,1
663,22:56:00,22:56:00,70191,7,,0,0,24584.77833212,1
663,22:59:00,22:59:00,70171,8,,0,0,27132.72465157,1
663,23:01:00,23:01:00,70161,9,,0,0,29152.71778695,1
663,23:06:00,23:06:00,70141,10,,0,0,34751.97524425,1
663,23:09:00,23:09:00,70131,11,,0,0,38244.36100674,1
663,23:12:00,23:12:00,70121,12,,0,0,40227.75365720,1
663,23:15:00,23:15:00,70111,13,,0,0,43559.85823991,1
663,23:17:00,23:17:00,70101,14,,0,0,44907.36765518,1
663,23:20:00,23:20:00,70091,15,,0,0,47045.09675295,1
663,23:22:00,23:22:00,70081,16,,0,0,49369.51360712,1
663,23:25:00,23:25:00,70071,17,,0,0,51142.56714644,1
663,23:28:00,23:28:00,70061,18,,0,0,53688.63737535,1
663,23:31:00,23:31:00,70051,19,,0,0,57764.00488367,1
663,23:34:00,23:34:00,70041,20,,0,0,60809.71132702,1
663,23:39:00,23:39:00,70031,21,,0,0,67484.89569607,1
663,23:44:00,23:44:00,70021,22,,0,0,72903.35937218,1
663,23:49:00,23:49:00,70011,23,,0,0,75426.50517223,1
604,8:25:00,8:25:00,70012,1,,0,0,0.00000000,1
604,8:30:00,8:30:00,70022,2,,0,0,2521.94934933,1
604,8:34:00,8:34:00,70032,3,,0,0,7940.93034485,1
604,8:40:00,8:40:00,70042,4,,0,0,14613.27361600,1
604,8:43:00,8:43:00,70052,5,,0,0,17657.01202032,1
604,8:46:00,8:46:00,70062,6,,0,0,21733.69455401,1
604,8:49:00,8:49:00,70072,7,,0,0,24282.86652629,1
604,8:51:00,8:51:00,70082,8,,0,0,26043.38507674,1
604,8:54:00,8:54:00,70092,9,,0,0,28350.06083383,1
604,8:56:00,8:56:00,70102,10,,0,0,30499.05295888,1
604,8:59:00,8:59:00,70112,11,,0,0,31865.93060020,1
604,9:02:00,9:02:00,70122,12,,0,0,35199.25076625,1
604,9:04:00,9:04:00,70132,13,,0,0,37194.42283627,1
604,9:08:00,9:08:00,70142,14,,0,0,40687.04095794,1
604,9:12:00,9:12:00,70162,15,,0,0,46287.60767013,1
604,9:15:00,9:15:00,70172,16,,0,0,48298.98998482,1
604,9:18:00,9:18:00,70192,17,,0,0,50847.25988960,1
604,9:21:00,9:21:00,70202,18,,0,0,54786.94500055,1
604,9:24:00,9:24:00,70212,19,,0,0,57895.35927592,1
604,9:28:00,9:28:00,70222,20,,0,0,62207.87669606,1
604,9:32:00,9:32:00,70232,21,,0,0,65397.82046951,1
604,9:36:00,9:36:00,70242,22,,0,0,71287.50060100,1
604,9:43:00,9:43:00,70262,23,,0,0,75448.72622223,1
608,9:25:00,9:25:00,70012,1,,0,0,0.00000000,1
608,9:30:00,9:30:00,70022,2,,0,0,2521.94934933,1
608,9:34:00,9:34:00,70032,3,,0,0,7940.93034485,1
608,9:40:00,9:40:00,70042,4,,0,0,14613.27361600,1
608,9:43:00,9:43:00,70052,5,,0,0,17657.01202032,1
608,9:46:00,9:46:00,70062,6,,0,0,21733.69455401,1
608,9:49:00,9:49:00,70072,7,,0,0,24282.86652629,1
608,9:51:00,9:51:00,70082,8,,0,0,26043.38507674,1
608,9:54:00,9:54:00,70092,9,,0,0,28350.06083383,1
608,9:56:00,9:56:00,70102,10,,0,0,30499.05295888,1
608,9:59:00,9:59:00,70112,11,,0,0,31865.93060020,1
608,10:02:00,10:02:00,70122,12,,0,0,35199.25076625,1
608,10:04:00,10:04:00,70132,13,,0,0,37194.42283627,1
608,10:08:00,10:08:00,70142,14,,0,0,40687.04095794,1
608,10:12:00,10:12:00,70162,15,,0,0,46287.60767013,1
608,10:15:00,10:15:00,70172,16,,0,0,48298.98998482,1
608,10:18:00,10:18:00,70192,17,,0,0,50847.25988960,1
608,10:21:00,10:21:00,70202,18,,0,0,54786.94500055,1
608,10:24:00,10:24:00,70212,19,,0,0,57895.35927592,1
608,10:28:00,10:28:00,70222,20,,0,0,62207.87669606,1
608,10:32:00,10:32:00,70232,21,,0,0,65397.82046951,1
608,10:36:00,10:36:00,70242,22,,0,0,71287.50060100,1
608,10:43:00,10:43:00,70262,23,,0,0,75448.72622223,1
612,10:25:00,10:25:00,70012,1,,0,0,0.00000000,1
612,10:30:00,10:30:00,70022,2,,0,0,2521.94934933,1
612,10:34:00,10:34:00,70032,3,,0,0,7940.93034485,1
612,10:40:00,10:40:00,70042,4,,0,0,14613.27361600,1
612,10:43:00,10:43:00,70052,5,,0,0,17657.01202032,1
612,10:46:00,10:46:00,70062,6,,0,0,21733.69455401,1
612,10:49:00,10:49:00,70072,7,,0,0,24282.86652629,1
612,10:51:00,10:51:00,70082,8,,0,0,26043.38507674,1
612,10:54:00,10:54:00,70092,9,,0,0,28350.06083383,1
612,10:56:00,10:56:00,70102,10,,0,0,30499.05295888,1
612,10:59:00,10:59:00,70112,11,,0,0,31865.93060020,1
612,11:02:00,11:02:00,70122,12,,0,0,35199.25076625,1
612,11:04:00,11:04:00,70132,13,,0,0,37194.42283627,1
612,11:08:00,11:08:00,70142,14,,0,0,40687.04095794,1
612,11:12:00,11:12:00,70162,15,,0,0,46287.60767013,1
612,11:15:00,11:15:00,70172,16,,0,0,48298.98998482,1
612,11:18:00,11:18:00,70192,17,,0,0,50847.25988960,1
612,11:21:00,11:21:00,70202,18,,0,0,54786.94500055,1
612,11:24:00,11:24:00,70212,19,,0,0,57895.35927592,1
612,11:28:00,11:28:00,70222,20,,0,0,62207.87669606,1
612,11:32:00,11:32:00,70232,21,,0,0,65397.82046951,1
612,11:36:00,11:36:00,70242,22,,0,0,71287.50060100,1
612,11:43:00,11:43:00,70262,23,,0,0,75448.72622223,1
616,11:25:00,11:25:00,70012,1,,0,0,0.00000000,1
616,11:30:00,11:30:00,70022,2,,0,0,2521.94934933,1
616,11:34:00,11:34:00,70032,3,,0,0,7940.93034485,1
616,11:40:00,11:40:00,70042,4,,0,0,14613.27361600,1
616,11:43:00,11:43:00,70052,5,,0,0,17657.01202032,1
616,11:46:00,11:46:00,70062,6,,0,0,21733.69455401,1
616,11:49:00,11:49:00,70072,7,,0,0,24282.86652629,1
616,11:51:00,11:51:00,70082,8,,0,0,26043.38507674,1
616,11:54:00,11:54:00,70092,9,,0,0,28350.06083383,1
616,11:56:00,11:56:00,70102,10,,0,0,30499.05295888,1
616,11:59:00,11:59:00,70112,11,,0,0,31865.93060020,1
616,12:02:00,12:02:00,70122,12,,0,0,35199.25076625,1
616,12:04:00,12:04:00,70132,13,,0,0,37194.42283627,1
616,12:08:00,12:08:00,70142,14,,0,0,40687.04095794,1
616,12:12:00,12:12:00,70162,15,,0,0,46287.60767013,1
616,12:15:00,12:15:00,70172,16,,0,0,48298.98998482,1
616,12:18:00,12:18:00,70192,17,,0,0,50847.25988960,1
616,12:21:00,12:21:00,70202,18,,0,0,54786.94500055,1
616,12:24:00,12:24:00,70212,19,,0,0,57895.35927592,1
616,12:28:00,12:28:00,70222,20,,0,0,62207.87669606,1
616,12:32:00,12:32:00,70232,21,,0,0,65397.82046951,1
616,12:36:00,12:36:00,70242,22,,0,0,71287.50060100,1
616,12:43:00,12:43:00,70262,23,,0,0,75448.72622223,1
620,12:25:00,12:25:00,70012,1,,0,0,0.00000000,1
620,12:30:00,12:30:00,70022,2,,0,0,2521.94934933,1
620,12:34:00,12:34:00,70032,3,,0,0,7940.93034485,1
620,12:40:00,12:40:00,70042,4,,0,0,14613.27361600,1
620,12:43:00,12:43:00,70052,5,,0,0,17657.01202032,1
620,12:46:00,12:46:00,70062,6,,0,0,21733.69455401,1
620,12:49:00,12:49:00,70072,7,,0,0,24282.86652629,1
620,12:51:00,12:51:00,70082,8,,0,0,26043.38507674,1
620,12:54:00,12:54:00,70092,9,,0,0,28350.06083383,1
620,12:56:00,12:56:00,70102,10,,0,0,30499.05295888,1
620,12:59:00,12:59:00,70112,11,,0,0,31865.93060020,1
620,13:02:00,13:02:00,70122,12,,0,0,35199.25076625,1
620,13:04:00,13:04:00,70132,13,,0,0,37194.42283627,1
620,13:08:00,13:08:00,70142,14,,0,0,40687.04095794,1
620,13:12:00,13:12:00,70162,15,,0,0,46287.60767013,1
620,13:15:00,13:15:00,70172,16,,0,0,48298.98998482,1
620,13:18:00,13:18:00,70192,17,,0,0,50847.25988960,1
620,13:21:00,13:21:00,70202,18,,0,0,54786.94500055,1
620,13:24:00,13:24:00,70212,19,,0,0,57895.35927592,1
620,13:28:00,13:28:00,70222,20,,0,0,62207.87669606,1
620,13:32:00,13:32:00,70232,21,,0,0,65397.82046951,1
620,13:36:00,13:36:00,70242,22,,0,0,71287.50060100,1
620,13:43:00,13:43:00,70262,23,,0,0,75448.72622223,1
624,13:25:00,13:25:00,70012,1,,0,0,0.00000000,1
624,13:30:00,13:30:00,70022,2,,0,0,2521.94934933,1
624,13:34:00,13:34:00,70032,3,,0,0,7940.93034485,1
624,13:40:00,13:40:00,70042,4,,0,0,14613.27361600,1
624,13:43:00,13:43:00,70052,5,,0,0,17657.01202032,1
624,13:46:00,13:46:00,70062,6,,0,0,21733.69455401,1
624,13:49:00,13:49:00,70072,7,,0,0,24282.86652629,1
624,13:51:00,13:51:00,70082,8,,0,0,26043.38507674,1
624,13:54:00,13:54:00,70092,9,,0,0,28350.06083383,1
624,13:56:00,13:56:00,70102,10,,0,0,30499.05295888,1
624,13:59:00,13:59:00,70112,11,,0,0,31865.93060020,1
624,14:02:00,14:02:00,70122,12,,0,0,35199.25076625,1
624,14:04:00,14:04:00,70132,13,,0,0,37194.42283627,1
624,14:08:00,14:08:00,70142,14,,0,0,40687.04095794,1
624,14:12:00,14:12:00,70162,15,,0,0,46287.60767013,1
624,14:15:00,14:15:00,70172,16,,0,0,48298.98998482,1
624,14:18:00,14:18:00,70192,17,,0,0,50847.25988960,1
624,14:21:00,14:21:00,70202,18,,0,0,54786.94500055,1
624,14:24:00,14:24:00,70212,19,,0,0,57895.35927592,1
624,14:28:00,14:28:00,70222,20,,0,0,62207.87669606,1
624,14:32:00,14:32:00,70232,21,,0,0,65397.82046951,1
624,14:36:00,14:36:00,70242,22,,0,0,71287.50060100,1
624,14:43:00,14:43:00,70262,23,,0,0,75448.72622223,1
628,14:25:00,14:25:00,70012,1,,0,0,0.00000000,1
628,14:30:00,14:30:00,70022,2,,0,0,2521.94934933,1
628,14:34:00,14:34:00,70032,3,,0,0,7940.93034485,1
628,14:40:00,14:40:00,70042,4,,0,0,14613.27361600,1
628,14:43:00,14:43:00,70052,5,,0,0,17657.01202032,1
628,14:46:00,14:46:00,70062,6,,0,0,21733.69455401,1
628,14:49:00,14:49:00,70072,7,,0,0,24282.86652629,1
628,14:51:00,14:51:00,70082,8,,0,0,26043.38507674,1
628,14:54:00,14:54:00,70092,9,,0,0,28350.06083383,1
628,14:56:00,14:56:00,70102,10,,0,0,30499.05295888,1
628,14:59:00,14:59:00,70112,11,,0,0,31865.93060020,1
628,15:02:00,15:02:00,70122,12,,0,0,35199.25076625,1
628,15:04:00,15:04:00,70132,13,,0,0,37194.42283627,1
628,15:08:00,15:08:00,70142,14,,0,0,40687.04095794,1
628,15:12:00,15:12:00,70162,15,,0,0,46287.60767013,1
628,15:15:00,15:15:00,70172,16,,0,0,48298.98998482,1
628,15:18:00,15:18:00,70192,17,,0,0,50847.25988960,1
628,15:21:00,15:21:00,70202,18,,0,0,54786.94500055,1
628,15:24:00,15:24:00,70212,19,,0,0,57895.35927592,1
628,15:28:00,15:28:00,70222,20,,0,0,62207.87669606,1
628,15:32:00,15:32:00,70232,21,,0,0,65397.82046951,1
628,15:36:00,15:36:00,70242,22,,0,0,71287.50060100,1
