route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
Local Weekday,137:20251107,137:20251107,San Francisco,137,0,,,1,1
Express,511:20251107,511:20251107,San Francisco,511,0,,,1,1
Limited,429:20251107,429:20251107,San Francisco,429,0,,,1,1
Local Weekday,118:20251107,118:20251107,San Jose Diridon,118,1,,,1,1
Local Weekend,630:20251107,630:20251107,San Jose Diridon,630,1,,,1,1
Local Weekend,611:20251107,611:20251107,San Francisco,611,0,,,1,1
Local Weekend,659:20251107,659:20251107,San Francisco,659,0,,,1,1
Local Weekday,123:20251107,123:20251107,San Francisco,123,0,,,1,1
Limited,424:20251107,424:20251107,San Jose Diridon,424,1,,,1,1
Local Weekday,170:20251107,170:20251107,San Jose Diridon,170,1,,,1,1
Local Weekend,656:20251107,656:20251107,San Jose Diridon,656,1,,,1,1
Local Weekend,631:20251107,631:20251107,San Francisco,631,0,,,1,1
Local Weekday,106:20251107,106:20251107,San Jose Diridon,106,1,,,1,1
Local Weekend,648:20251107,648:20251107,San Jose Diridon,648,1,,,1,1
Local Weekday,166:20251107,166:20251107,San Jose Diridon,166,1,,,1,1
Local Weekend,653:20251107,653:20251107,San Francisco,653,0,,,1,1
Limited,413:20251107,413:20251107,San Francisco,413,0,,,1,1
Local Weekday,116:20251107,116:20251107,San Jose Diridon,116,1,,,1,1
Local Weekday,160:20251107,160:20251107,San Jose Diridon,160,1,,,1,1
Local Weekday,107:20251107,107:20251107,San Francisco,107,0,,,1,1
Local Weekend,619:20251107,619:20251107,San Francisco,619,0,,,1,1
Limited,421:20251107,421:20251107,San Francisco,421,0,,,1,1
South County,822:20251107,822:20251107,Gilroy,822,1,,,1,1
Local Weekday,144:20251107,144:20251107,San Jose Diridon,144,1,,,1,1
Local Weekday,174:20251107,174:20251107,San Jose Diridon,174,1,,,1,1
Local Weekday,135:20251107,135:20251107,San Francisco,135,0,,,1,1
Limited,401:20251107,401:20251107,San Francisco,401,0,,,1,1
Local Weekday,128:20251107,128:20251107,San Jose Diridon,128,1,,,1,1
Local Weekend,604:20251107,604:20251107,San Jose Diridon,604,1,,,1,1
Express,523:20251107,523:20251107,San Francisco,523,0,,,1,1
South County,820:20251107,820:20251107,Gilroy,820,1,,,1,1
Local Weekend,663:20251107,663:20251107,San Francisco,663,0,,,1,1
Local Weekday,140:20251107,140:20251107,Tamien,140,1,,,1,1
Local Weekend,634:20251107,634:20251107,San Jose Diridon,634,1,,,1,1
South County,807:20251107,807:20251107,San Jose Diridon,807,0,,,1,1
Local Weekday,142:20251107,142:20251107,San Jose Diridon,142,1,,,1,1
Local Weekday,154:20251107,154:20251107,San Jose Diridon,154,1,,,1,1
Local Weekday,171:20251107,171:20251107,San Francisco,171,0,,,1,1
Local Weekend,614:20251107,614:20251107,San Jose Diridon,614,1,,,1,1
Express,507:20251107,507:20251107,San Francisco,507,0,,,1,1
Limited,425:20251107,425:20251107,San Francisco,425,0,,,1,1
Local Weekend,650:20251107,650:20251107,San Jose Diridon,650,1,,,1,1
Local Weekday,110:20251107,110:20251107,San Jose Diridon,110,1,,,1,1
Local Weekend,654:20251107,654:20251107,San Jose Diridon,654,1,,,1,1
Local Weekend,658:20251107,658:20251107,San Jose Diridon,658,1,,,1,1
Local Weekend,635:20251107,635:20251107,San Francisco,635,0,,,1,1
Local Weekday,104:20251107,104:20251107,San Jose Diridon,104,1,,,1,1
Local Weekday,129:20251107,129:20251107,San Francisco,129,0,,,1,1
Local Weekend,615:20251107,615:20251107,San Francisco,615,0,,,1,1
Local Weekend,651:20251107,651:20251107,San Francisco,651,0,,,1,1
Local Weekday,133:20251107,133:20251107,San Francisco,133,0,,,1,1
Local Weekday,163:20251107,163:20251107,San Francisco,163,0,,,1,1
Local Weekend,603:20251107,603:20251107,San Francisco,603,0,,,1,1
Local Weekend,617:20251107,617:20251107,San Francisco,617,0,,,1,1
Local Weekday,138:20251107,138:20251107,San Jose Diridon,138,1,,,1,1
